station_distance,station_label,x,y,curvature,predicted_speed_mph,risk_score
113.25973906683353,Sta 1+13,113.10508414695511,1.7479868865430035,0.019999999999999258,40,20.27272727272653
114.27971899505151,Sta 1+14,114.0866278420715,2.0253513192751313,0.020000000000000056,25,20.545454545454604
115.29969892326946,Sta 1+15,115.06230947686171,2.3226800960536167,0.02000000000000059,25,20.545454545455136
116.31967885148742,Sta 1+16,116.03172302763677,2.639849485404497,0.019999999999998283,40,20.272727272725557
117.3396587797054,Sta 1+17,116.99446507913085,2.976727499309426,0.020000000000000774,25,20.54545454545532
118.35963870792335,Sta 1+18,117.95013499237993,3.333173948131659,0.020000000000001572,25,20.545454545456117
119.37961863614133,Sta 1+19,118.89833507144533,3.7090404989550976,0.019999999999998633,40,20.272727272725906
120.39959856435928,Sta 1+20,119.83867072891212,4.104170737312032,0.019999999999998446,40,20.27272727272572
121.41957849257726,Sta 1+21,120.77075065009433,4.518400232274082,0.020000000000001947,25,20.545454545456494
122.43955842079522,Sta 1+22,121.69418695587791,4.951556604879045,0.02000000000000001,25,20.545454545454557
123.45953834901319,Sta 1+23,122.60859536413429,5.4034595998653145,0.01999999999999796,40,20.272727272725234
124.47951827723115,Sta 1+24,123.51359534963684,5.873921160683935,0.020000000000003217,25,20.545454545457762
125.4994982054491,Sta 1+25,124.40881030241405,6.3627455077571895,0.01999999999999821,40,20.272727272725483
126.51947813366708,Sta 1+26,125.29386768447341,6.869729219950969,0.019999999999995778,40,20.272727272723053
127.53945806188504,Sta 1+27,126.1683991848306,7.394661319227168,0.02000000000000291,25,20.545454545457456
128.55943799010302,Sta 1+28,127.03204087277989,7.937323358440942,0.02000000000000282,25,20.545454545457368
129.57941791832098,Sta 1+29,127.88443334934148,8.49748951224597,0.01999999999999978,40,20.272727272727053
130.59939784653895,Sta 1+30,128.72522189682317,9.07492667107033,0.01999999999999968,40,20.272727272726954
131.6193777747569,Sta 1+31,129.55405662643383,9.669394538123498,0.019999999999999563,40,20.272727272726836
132.63935770297488,Sta 1+32,130.37059262388738,10.280645729394372,0.01999999999999696,40,20.272727272724236
133.65933763119284,Sta 1+33,131.17449009293668,10.908425876598507,0.020000000000002058,25,20.545454545456604
134.6793175594108,Sta 1+34,131.96541449677758,11.552473733031896,0.02000000000000237,25,20.545454545456916
135.69929748762877,Sta 1+35,132.74303669726424,12.212521282287085,0.019999999999997933,40,20.272727272725206
136.71927741584673,Sta 1+36,133.507033091878,12.8882938497865,0.01999999999999975,40,20.272727272727025
137.7392573440647,Sta 1+37,134.2570857483922,13.579510217086543,0.020000000000000354,25,20.545454545454902
138.7592372722827,Sta 1+38,134.9928825371781,14.285882738904817,0.02000000000000488,25,20.545454545459425
139.77921720050063,Sta 1+39,135.71411726109517,15.00711746282191,0.019999999999995403,40,20.272727272722676
